kepid,kepoi_name,koi_disposition_pred,koi_disposition_pred_value
8396660,K04407.01,FALSE POSITIVE,0.047144897282123566
9716028,K04273.01,CONFIRMED,0.994560182094574
6223324,K04274.01,CONFIRMED,0.8602253794670105
9773980,K04691.01,CONFIRMED,0.9651269912719727
10467714,K04480.01,CONFIRMED,0.9515715837478638
4141593,K07685.01,CONFIRMED,0.9101297855377197
7778427,K04482.01,CONFIRMED,0.9536572098731995
6523058,K04549.01,FALSE POSITIVE,0.006827575620263815
11769689,K04551.01,CONFIRMED,0.8641859292984009
9457948,K04694.01,CONFIRMED,0.7183782458305359
4072271,K07680.01,FALSE POSITIVE,0.010319534689188004
8098212,K04487.01,CONFIRMED,0.973045289516449
6369131,K04554.01,CONFIRMED,0.8982860445976257
7820699,K04555.01,FALSE POSITIVE,0.0007394073181785643
10257229,K04557.01,CONFIRMED,0.9741919636726379
3539231,K04626.01,CONFIRMED,0.7470749020576477
6311891,K04627.01,CONFIRMED,0.9718508124351501
7834045,K04630.01,CONFIRMED,0.9457511901855469
10663738,K04698.01,FALSE POSITIVE,0.2512527108192444
7891294,K04699.01,CONFIRMED,0.918053150177002
9413156,K04700.01,CONFIRMED,0.9622951745986938
5431027,K04558.01,CONFIRMED,0.8160778880119324
6070337,K04632.01,CONFIRMED,0.88555908203125
5954001,K04633.01,CONFIRMED,0.9694876074790955
8196226,K04634.01,CONFIRMED,0.6533638834953308
9002538,K03196.01,CONFIRMED,0.9572330117225647
5642688,K04705.01,FALSE POSITIVE,0.052659232169389725
5552562,K04495.01,CONFIRMED,0.7312179803848267
6186182,K04496.01,CONFIRMED,0.9007850885391235
4073017,K07681.01,CONFIRMED,0.9247563481330872
10585749,K04563.01,CONFIRMED,0.9651373624801636
9579208,K03165.01,CONFIRMED,0.8590227365493774
9773270,K04636.01,FALSE POSITIVE,0.013573829084634781
9457728,K04637.01,CONFIRMED,0.9224594831466675
2303903,K04709.01,CONFIRMED,0.7771666646003723
9278216,K04710.01,CONFIRMED,0.8663092255592346
8355131,K04711.01,CONFIRMED,0.8242583274841309
12645057,K04497.01,CONFIRMED,0.9294939637184143
4844367,K04498.01,CONFIRMED,0.8643952012062073
10937749,K04499.01,CONFIRMED,0.9495947360992432
8332521,K04567.01,FALSE POSITIVE,0.06270930916070938
4060229,K04570.01,CONFIRMED,0.9914928078651428
8443527,K03197.01,FALSE POSITIVE,0.0005672397674061358
10907132,K04503.01,CONFIRMED,0.9797475337982178
6520753,K04504.01,FALSE POSITIVE,0.2300773710012436
9893468,K04575.01,CONFIRMED,0.9427290558815002
11655826,K04643.01,FALSE POSITIVE,0.44424107670783997
1721157,K04644.01,CONFIRMED,0.8635044097900391
9947653,K04647.01,CONFIRMED,0.976763129234314
9002538,K03196.02,CONFIRMED,0.9944208264350891
5253802,K04713.01,FALSE POSITIVE,0.0037382410373538733
12554634,K04714.01,FALSE POSITIVE,0.060171693563461304
6264750,K04715.01,CONFIRMED,0.860520601272583
11290515,K04716.01,CONFIRMED,0.9894979000091553
6520753,K04504.02,FALSE POSITIVE,0.03977663442492485
8493354,K04505.01,CONFIRMED,0.9815270304679871
5457326,K04508.01,CONFIRMED,0.8035106658935547
10610039,K04577.01,CONFIRMED,0.7342464327812195
8628761,K04580.01,FALSE POSITIVE,0.40507441759109497
4750669,K04649.01,CONFIRMED,0.7945055365562439
6717252,K04651.01,FALSE POSITIVE,0.16093051433563232
4902202,K04717.01,CONFIRMED,0.9821580648422241
11350118,K04509.01,CONFIRMED,0.8897892832756042
2572029,K04581.01,FALSE POSITIVE,0.24769102036952972
7905106,K04582.01,CONFIRMED,0.8000750541687012
9007151,K04583.01,FALSE POSITIVE,0.0023599357809871435
4450844,K03168.01,FALSE POSITIVE,0.007529315073043108
11181260,K04653.01,CONFIRMED,0.9338132739067078
2558163,K04655.01,FALSE POSITIVE,0.027990195900201797
8107611,K04656.01,CONFIRMED,0.9370867609977722
8752940,K04730.01,FALSE POSITIVE,0.04238659143447876
4384909,K07693.01,CONFIRMED,0.6039636135101318
11506654,K04586.01,CONFIRMED,0.988451361656189
5687700,K04587.01,FALSE POSITIVE,0.3235399127006531
8806985,K04588.01,CONFIRMED,0.9451287984848022
6527078,K04657.01,CONFIRMED,0.8698170781135559
10120548,K04451.01,CONFIRMED,0.8938845992088318
4474462,K04452.01,CONFIRMED,0.9858115911483765
4141593,K07685.02,CONFIRMED,0.8242554664611816
10003058,K04519.01,CONFIRMED,0.8845751881599426
9031703,K04520.01,CONFIRMED,0.9333425164222717
12204137,K04590.01,CONFIRMED,0.8865681290626526
5389956,K04591.01,FALSE POSITIVE,0.06277298927307129
10662202,K00750.02,CONFIRMED,0.9980044960975647
3934657,K07676.01,FALSE POSITIVE,0.013208767399191856
7515336,K04663.01,CONFIRMED,0.9408349990844727
3557560,K04456.01,CONFIRMED,0.7961969971656799
12109267,K04457.01,FALSE POSITIVE,0.4671732187271118
8700895,K04523.01,CONFIRMED,0.9633138179779053
5003670,K04524.02,CONFIRMED,0.9659847617149353
12265786,K04595.01,FALSE POSITIVE,0.016235603019595146
10873178,K04597.01,CONFIRMED,0.5879207253456116
11337012,K04666.01,CONFIRMED,0.6038428544998169
8359569,K04667.01,FALSE POSITIVE,0.15985442698001862
9837828,K04670.01,FALSE POSITIVE,0.0452202633023262
4857058,K03061.02,CONFIRMED,0.8708438277244568
9947389,K04460.01,CONFIRMED,0.8956916332244873
3765917,K04526.01,CONFIRMED,0.9857790470123291
7833305,K04528.01,FALSE POSITIVE,0.11278877407312393
12647577,K04530.01,CONFIRMED,0.9760929346084595
4252671,K07687.01,CONFIRMED,0.6983716487884521
11153476,K04601.01,CONFIRMED,0.9795882701873779
6144039,K04602.01,CONFIRMED,0.9496177434921265
5985713,K03190.01,CONFIRMED,0.8090659976005554
6839010,K04674.01,FALSE POSITIVE,0.3640928864479065
9775385,K04462.01,FALSE POSITIVE,0.0006451384397223592
6197344,K04463.01,FALSE POSITIVE,0.010387328453361988
11357664,K04464.01,FALSE POSITIVE,0.033628594130277634
7272132,K04466.01,CONFIRMED,0.8953766226768494
8430053,K04603.01,FALSE POSITIVE,0.32811224460601807
12458605,K04605.01,FALSE POSITIVE,0.011807804927229881
4953173,K04676.01,FALSE POSITIVE,0.006201606243848801
5352640,K04467.01,CONFIRMED,0.8170917630195618
4048898,K07678.01,CONFIRMED,0.9781392216682434
4587135,K04680.01,FALSE POSITIVE,0.3105016350746155
5511659,K04541.01,CONFIRMED,0.9939313530921936
7583650,K04614.01,CONFIRMED,0.8394515514373779
3867794,K04685.01,FALSE POSITIVE,0.10956118255853653
5819801,K04686.01,CONFIRMED,0.9222729206085205
6276791,K04477.01,CONFIRMED,0.97905433177948
10140122,K04545.01,FALSE POSITIVE,0.4141121506690979
5033823,K04546.01,FALSE POSITIVE,0.01762373000383377
3223433,K04548.01,FALSE POSITIVE,0.49116334319114685
8803757,K04904.01,CONFIRMED,0.9333807229995728
9479306,K04906.01,CONFIRMED,0.821022093296051
5437762,K04907.01,FALSE POSITIVE,0.1439981758594513
4996057,K07712.01,FALSE POSITIVE,0.1794622391462326
8349399,K04763.01,CONFIRMED,0.8808667063713074
6043562,K04764.01,CONFIRMED,0.9502381086349487
4919550,K04766.01,CONFIRMED,0.9936006665229797
5645170,K04837.01,FALSE POSITIVE,0.05881962180137634
8216763,K04838.01,FALSE POSITIVE,0.15626850724220276
9110610,K04839.01,CONFIRMED,0.5543299913406372
5208962,K04912.01,FALSE POSITIVE,0.005779175087809563
4742188,K07703.01,FALSE POSITIVE,0.0016148900613188744
8301878,K03301.01,CONFIRMED,0.9614400863647461
10221505,K04768.01,FALSE POSITIVE,0.032683346420526505
11658036,K04771.01,CONFIRMED,0.8220868706703186
8397947,K04772.01,CONFIRMED,0.9806170463562012
6665860,K04840.01,CONFIRMED,0.9656842947006226
5769810,K04913.01,CONFIRMED,0.8542318344116211
12071754,K04914.01,CONFIRMED,0.9823465943336487
10384298,K03224.01,CONFIRMED,0.9293647408485413
3109550,K03225.01,CONFIRMED,0.8508047461509705
6131130,K03307.01,CONFIRMED,0.9405683875083923
4742452,K07704.01,CONFIRMED,0.8625087738037109
7906892,K04773.01,CONFIRMED,0.947019100189209
4277304,K04774.01,CONFIRMED,0.95662921667099
8626325,K04775.01,CONFIRMED,0.8711258769035339
3098605,K04844.01,FALSE POSITIVE,0.06131507083773613
8320630,K04846.01,CONFIRMED,0.8211772441864014
9005321,K04848.01,FALSE POSITIVE,0.013461776077747345
5563300,K03309.01,CONFIRMED,0.6764160394668579
12253769,K03310.01,FALSE POSITIVE,0.03811711445450783
8054719,K04776.01,CONFIRMED,0.6328088641166687
4762283,K07706.01,FALSE POSITIVE,0.0012600775808095932
3849187,K04780.01,FALSE POSITIVE,0.012349353171885014
2976017,K04849.01,FALSE POSITIVE,0.2269192487001419
6786224,K04850.01,CONFIRMED,0.8829621076583862
11072016,K04852.01,FALSE POSITIVE,0.10943250358104706
3245969,K01101.02,FALSE POSITIVE,0.40855053067207336
7902003,K03236.01,CONFIRMED,0.9484214186668396
11905409,K03312.01,CONFIRMED,0.9389917850494385
9571186,K03313.01,CONFIRMED,0.7099714875221252
5612697,K03206.01,FALSE POSITIVE,0.0032963755074888468
8973285,K04782.01,FALSE POSITIVE,0.006741776596754789
3758922,K04853.01,FALSE POSITIVE,0.4292215406894684
8360041,K04854.01,CONFIRMED,0.9637673497200012
9782748,K04856.01,FALSE POSITIVE,0.14617528021335602
2860656,K04857.01,CONFIRMED,0.9573918581008911
7094944,K04859.01,CONFIRMED,0.6984835267066956
6425597,K04861.01,FALSE POSITIVE,0.026220474392175674
10917433,K03248.01,CONFIRMED,0.8525303602218628
5091479,K07715.01,FALSE POSITIVE,0.21274618804454803
8874090,K01404.02,CONFIRMED,0.9799714684486389
8331612,K03318.02,CONFIRMED,0.8879320025444031
8328916,K04790.01,FALSE POSITIVE,0.0020349272526800632
10155029,K03208.01,CONFIRMED,0.9347406029701233
11618569,K04792.01,FALSE POSITIVE,0.4864838123321533
11973517,K04862.01,FALSE POSITIVE,0.005428183823823929
7345248,K04864.01,FALSE POSITIVE,0.041790977120399475
6690171,K03320.01,CONFIRMED,0.7791537046432495
5193659,K03323.01,CONFIRMED,0.9952824711799622
6220312,K04793.01,FALSE POSITIVE,0.04997129365801811
6358937,K04794.01,CONFIRMED,0.9067234396934509
7771181,K04797.01,CONFIRMED,0.866624116897583
4366323,K03258.01,CONFIRMED,0.878250241279602
2853029,K03259.01,CONFIRMED,0.9611813426017761
6955671,K03329.01,CONFIRMED,0.891694962978363
5097856,K07716.01,FALSE POSITIVE,0.0004740436270367354
8278073,K04799.01,CONFIRMED,0.972572922706604
10810859,K04801.01,FALSE POSITIVE,0.0009738833759911358
7017274,K03209.01,CONFIRMED,0.9894304275512695
6767227,K04871.01,CONFIRMED,0.69426429271698
2986833,K04875.01,CONFIRMED,0.6587154269218445
11853130,K03263.01,CONFIRMED,0.9049620628356934
9345933,K03264.01,CONFIRMED,0.8863162994384766
11338056,K04735.01,CONFIRMED,0.7366073131561279
10676750,K04804.01,FALSE POSITIVE,0.0331856906414032
9581589,K04877.01,CONFIRMED,0.7939829230308533
11804437,K04878.01,FALSE POSITIVE,0.0006729153101332486
8280511,K01151.04,CONFIRMED,0.9842002391815186
4813793,K07708.01,FALSE POSITIVE,0.004340450745075941
7266212,K04737.01,CONFIRMED,0.6153336763381958
9419020,K04808.01,CONFIRMED,0.7876858115196228
4270799,K04810.01,CONFIRMED,0.9815616011619568
8811490,K04811.01,CONFIRMED,0.857576310634613
8094120,K04881.01,CONFIRMED,0.88895183801651
9935642,K04885.01,CONFIRMED,0.9748388528823853
7285757,K03271.02,CONFIRMED,0.9610167145729065
4262040,K03202.01,FALSE POSITIVE,0.3275800049304962
4840672,K04813.01,FALSE POSITIVE,0.003285361686721444
7287677,K04815.01,CONFIRMED,0.6965215802192688
7692248,K04886.01,FALSE POSITIVE,0.01670941896736622
6691169,K04890.01,CONFIRMED,0.7003606557846069
8280511,K01151.05,CONFIRMED,0.9885197281837463
6520519,K04749.01,FALSE POSITIVE,0.15348045527935028
9459162,K04818.01,CONFIRMED,0.6537164449691772
9969287,K04820.01,CONFIRMED,0.7395808100700378
10747501,K04891.01,CONFIRMED,0.5794554948806763
10586744,K04892.01,CONFIRMED,0.5389689207077026
11970050,K04893.01,CONFIRMED,0.9536994099617004
5308296,K04750.01,FALSE POSITIVE,0.024445096030831337
3122872,K03203.01,CONFIRMED,0.9155858755111694
9702945,K04822.01,FALSE POSITIVE,0.012701204977929592
11401253,K04823.01,CONFIRMED,0.8242083191871643
10549902,K04826.01,CONFIRMED,0.5940155386924744
12416597,K04895.01,CONFIRMED,0.974643886089325
11135694,K04896.01,FALSE POSITIVE,0.15172332525253296
10065053,K04898.01,FALSE POSITIVE,0.0002897442609537393
10291589,K04754.01,CONFIRMED,0.85966557264328
10118266,K04755.01,CONFIRMED,0.9654917120933533
5695615,K04756.01,FALSE POSITIVE,0.0073899212293326855
5651846,K04827.01,CONFIRMED,0.7912242412567139
12401132,K04829.01,FALSE POSITIVE,0.05811383202672005
6424561,K04900.01,CONFIRMED,0.8451372981071472
10000162,K04902.01,FALSE POSITIVE,0.0013618116499856114
7949593,K04759.01,CONFIRMED,0.98723965883255
7098255,K04762.01,CONFIRMED,0.9546197056770325
4670361,K07700.01,FALSE POSITIVE,0.012894651852548122
10584140,K04833.01,FALSE POSITIVE,0.4304012060165405
8233326,K04834.01,FALSE POSITIVE,0.11720867455005646
4940203,K07711.01,FALSE POSITIVE,0.02074551023542881
6268648,K01613.02,CONFIRMED,0.865288257598877
10935993,K03367.01,CONFIRMED,0.962754487991333
5257082,K03368.01,CONFIRMED,0.8955600261688232
8628665,K03434.01,CONFIRMED,0.9252210259437561
5881307,K07746.01,FALSE POSITIVE,0.00868241861462593
4645174,K03437.02,CONFIRMED,0.9924762845039368
6124137,K07764.01,FALSE POSITIVE,0.05000780522823334
11657614,K03370.01,CONFIRMED,0.8307061195373535
5687986,K07735.01,FALSE POSITIVE,0.00036723018274642527
11125797,K03371.01,CONFIRMED,0.9907158613204956
6543893,K01627.03,CONFIRMED,0.9966883659362793
6705026,K03374.02,CONFIRMED,0.9934825301170349
5553959,K03377.01,CONFIRMED,0.9610962271690369
5384713,K03444.01,CONFIRMED,0.9934887886047363
5384713,K03444.02,CONFIRMED,0.637850284576416
5384713,K03444.03,CONFIRMED,0.9928694367408752
6451368,K07780.01,FALSE POSITIVE,0.34825992584228516
8644365,K03384.01,CONFIRMED,0.987689733505249
5888187,K07749.01,FALSE POSITIVE,0.008476822637021542
3348216,K03448.01,CONFIRMED,0.9963662624359131
10793576,K03451.01,CONFIRMED,0.9806822538375854
7047922,K01899.02,CONFIRMED,0.8706454634666443
5894182,K07750.01,FALSE POSITIVE,0.0031901607289910316
6947668,K03455.01,CONFIRMED,0.9836382269859314
10290666,K00332.02,CONFIRMED,0.9954350590705872
3848966,K03389.01,CONFIRMED,0.8669956922531128
9452897,K03391.01,CONFIRMED,0.6259346008300781
6209677,K01750.02,CONFIRMED,0.9713248014450073
9664276,K03460.01,CONFIRMED,0.9861493706703186
7748487,K03394.01,CONFIRMED,0.9742893576622009
3219037,K03395.01,CONFIRMED,0.9178150296211243
5710069,K03396.01,CONFIRMED,0.9773288369178772
9967009,K03462.01,CONFIRMED,0.9613381028175354
9967009,K03462.02,CONFIRMED,0.9322478175163269
6200810,K03397.01,CONFIRMED,0.9350959062576294
3561464,K03398.03,CONFIRMED,0.9897710084915161
4844470,K03469.01,CONFIRMED,0.966030478477478
9995771,K03470.01,CONFIRMED,0.9684951305389404
9966219,K03401.01,CONFIRMED,0.9907354116439819
6231721,K07773.01,FALSE POSITIVE,0.12435930222272873
9536108,K03472.01,CONFIRMED,0.857533872127533
8905246,K03473.01,CONFIRMED,0.8736106157302856
5460434,K07729.01,CONFIRMED,0.8159133195877075
11922778,K03408.01,CONFIRMED,0.7270961999893188
2975770,K01788.02,CONFIRMED,0.9129472374916077
7692093,K03337.01,CONFIRMED,0.9509742856025696
7772914,K03339.01,CONFIRMED,0.9394961595535278
3529290,K03340.01,CONFIRMED,0.8773183226585388
3529290,K03340.02,CONFIRMED,0.9471050500869751
6025124,K03411.01,FALSE POSITIVE,0.4133630394935608
5531953,K01681.03,CONFIRMED,0.5675734281539917
6277410,K07774.01,FALSE POSITIVE,0.21456721425056458
9843517,K03480.01,CONFIRMED,0.6917060613632202
8812045,K03481.01,CONFIRMED,0.8022968769073486
3101923,K03483.01,CONFIRMED,0.7131057977676392
5621333,K03341.01,CONFIRMED,0.9869520664215088
5621333,K03341.02,CONFIRMED,0.9884010553359985
3236705,K03343.01,CONFIRMED,0.9824777245521545
2849140,K03416.01,CONFIRMED,0.8414058685302734
8121328,K03486.01,CONFIRMED,0.7817757725715637
6043538,K07759.01,CONFIRMED,0.9769888520240784
7289338,K03420.02,CONFIRMED,0.9879997372627258
5004909,K03421.01,CONFIRMED,0.9354654550552368
6278670,K07775.01,FALSE POSITIVE,0.007854755036532879
5898983,K03422.01,FALSE POSITIVE,0.0006875758990645409
5617259,K07733.01,FALSE POSITIVE,0.0013390801614150405
9474756,K03495.01,CONFIRMED,0.9714006185531616
5308663,K01562.02,CONFIRMED,0.9863404631614685
6356400,K07776.01,FALSE POSITIVE,0.004276764579117298
5900235,K03426.01,CONFIRMED,0.9516801834106445
9474756,K03495.02,CONFIRMED,0.7531564235687256
7517261,K03496.02,CONFIRMED,0.9118961095809937
5877292,K07744.01,FALSE POSITIVE,0.3037462532520294
9845909,K03354.01,FALSE POSITIVE,0.18677084147930145
9221528,K03355.01,FALSE POSITIVE,0.42548659443855286
6106046,K07762.01,CONFIRMED,0.7352479696273804
9230021,K03429.01,CONFIRMED,0.9374802708625793
6058816,K03500.02,CONFIRMED,0.9322274923324585
4263529,K03358.01,CONFIRMED,0.9573472738265991
7697103,K03430.01,FALSE POSITIVE,0.41394487023353577
9267996,K03431.01,FALSE POSITIVE,0.27520814538002014
7093401,K03433.01,FALSE POSITIVE,0.1572786569595337
4820550,K03823.01,CONFIRMED,0.9485507607460022
11547869,K03749.01,FALSE POSITIVE,0.02539963647723198
6525946,K02093.02,FALSE POSITIVE,0.008936637081205845
9973109,K02018.02,CONFIRMED,0.9244316220283508
5966810,K03909.01,CONFIRMED,0.990407407283783
6863158,K07793.01,FALSE POSITIVE,0.1599566489458084
8308347,K03761.01,FALSE POSITIVE,0.002167977625504136
10281221,K03913.01,FALSE POSITIVE,0.007219900842756033
6525946,K02093.03,FALSE POSITIVE,0.004881350789219141
7017372,K03689.01,FALSE POSITIVE,0.2453928142786026
3128552,K02055.04,CONFIRMED,0.598118245601654
6887030,K07795.01,CONFIRMED,0.866859495639801
8323764,K03767.01,FALSE POSITIVE,0.002553388476371765
5008245,K03770.01,FALSE POSITIVE,0.06742498278617859
4075067,K03777.01,FALSE POSITIVE,0.0010207799496129155
12301181,K02059.02,CONFIRMED,0.8404197692871094
6891124,K07796.01,CONFIRMED,0.8497292995452881
9489524,K02029.04,CONFIRMED,0.9858092665672302
7813039,K03787.01,FALSE POSITIVE,0.10710591822862625
6531617,K07785.01,FALSE POSITIVE,0.00012505135964602232
4164922,K03864.02,CONFIRMED,0.9932056665420532
8365739,K03722.01,FALSE POSITIVE,0.0038521636743098497
8827930,K03801.01,CONFIRMED,0.8661147356033325
6790592,K07791.01,FALSE POSITIVE,6.175451403578336e-07
6508221,K00416.03,CONFIRMED,0.9904746413230896
6952971,K07798.01,FALSE POSITIVE,0.004182796459645033
4147444,K03880.01,CONFIRMED,0.8742047548294067
5769943,K03810.01,FALSE POSITIVE,0.017368454486131668
4638237,K03811.01,FALSE POSITIVE,0.004872774239629507
12154526,K02004.03,CONFIRMED,0.9520475268363953
6507433,K03815.01,FALSE POSITIVE,0.1430564820766449
8765560,K03891.01,FALSE POSITIVE,0.007834932766854763
8780959,K03741.02,FALSE POSITIVE,9.509645315119997e-05
5008501,K01666.01,FALSE POSITIVE,0.2295740395784378
5184709,K01670.01,CONFIRMED,0.7833670973777771
7778664,K07849.01,FALSE POSITIVE,0.009032469242811203
5211199,K02158.02,CONFIRMED,0.9629215002059937
7834712,K07850.01,FALSE POSITIVE,0.015078872442245483
9574614,K01745.01,FALSE POSITIVE,0.0054450430907309055
8189801,K02480.01,CONFIRMED,0.7616287469863892
10028352,K01957.01,CONFIRMED,0.7326498627662659
10917681,K01963.01,CONFIRMED,0.9236375093460083
7134626,K07818.01,CONFIRMED,0.6927390098571777
11246161,K02796.01,CONFIRMED,0.8814895749092102
10352333,K03991.01,CONFIRMED,0.9677156209945679
12253474,K01947.01,CONFIRMED,0.804629385471344
3764879,K02141.01,FALSE POSITIVE,0.004328315611928701
7601665,K07842.01,FALSE POSITIVE,0.09300175309181213
9149789,K02874.01,FALSE POSITIVE,0.49597397446632385
7051984,K02879.01,FALSE POSITIVE,0.026940470561385155
7613620,K07843.01,FALSE POSITIVE,0.04519859328866005
3345675,K01772.01,CONFIRMED,0.7348166108131409
4947556,K03936.01,CONFIRMED,0.9738354682922363
7287028,K07832.01,FALSE POSITIVE,5.047477316111326e-07
8376848,K04007.01,FALSE POSITIVE,0.027734404429793358
7300182,K07833.01,FALSE POSITIVE,0.07545290887355804
9904006,K02135.02,CONFIRMED,0.9952234029769897
7366501,K07834.01,FALSE POSITIVE,0.02470092847943306
7296438,K00364.01,FALSE POSITIVE,0.002794727450236678
9425139,K01411.01,CONFIRMED,0.9023792743682861
7367164,K07835.01,FALSE POSITIVE,0.07286000996828079
7671950,K07846.01,FALSE POSITIVE,0.003628198988735676
9084778,K01631.01,FALSE POSITIVE,0.006533951032906771
7747103,K07847.01,FALSE POSITIVE,0.0001819584285840392
10674871,K02068.01,FALSE POSITIVE,0.19361338019371033
11518201,K03104.01,CONFIRMED,0.6214166283607483
9758032,K03137.01,FALSE POSITIVE,0.23494821786880493
6974658,K02925.01,FALSE POSITIVE,0.4835825562477112
9634821,K02037.02,CONFIRMED,0.9188687205314636
9602613,K02612.02,CONFIRMED,0.9828389883041382
10904004,K02957.01,CONFIRMED,0.8251525163650513
9605552,K03102.01,FALSE POSITIVE,0.005971662234514952
2715695,K03077.02,CONFIRMED,0.7727379202842712
5283728,K05149.01,FALSE POSITIVE,0.004636398516595364
5374838,K05155.01,CONFIRMED,0.9840238094329834
6366559,K05274.01,CONFIRMED,0.7217602133750916
6367663,K05275.01,FALSE POSITIVE,9.43005670706043e-06
6368905,K05276.01,FALSE POSITIVE,0.011569573543965816
6372194,K05278.01,FALSE POSITIVE,0.044683150947093964
6387557,K05279.01,CONFIRMED,0.934010922908783
5294945,K03463.01,CONFIRMED,0.9140103459358215
3968809,K05030.01,FALSE POSITIVE,0.00026017503114417195
3974928,K05033.01,FALSE POSITIVE,0.0008699540630914271
4063943,K05035.01,FALSE POSITIVE,0.0006081776809878647
4071638,K05037.01,FALSE POSITIVE,1.6035662042668264e-07
5390913,K05156.01,FALSE POSITIVE,0.0006062326137907803
5394585,K05158.01,FALSE POSITIVE,2.4627013772260398e-05
5425643,K05160.01,FALSE POSITIVE,0.0006326094153337181
5428199,K05162.01,FALSE POSITIVE,0.005036347545683384
6425377,K05281.01,FALSE POSITIVE,0.00216463184915483
6442735,K05283.01,FALSE POSITIVE,0.005479783751070499
6443093,K05284.01,FALSE POSITIVE,0.03971920162439346
6509282,K05287.01,FALSE POSITIVE,0.0009925030171871185
6697817,K03508.01,CONFIRMED,0.7959846258163452
4135912,K05040.01,CONFIRMED,0.9742943644523621
4150972,K05044.01,FALSE POSITIVE,0.001738563645631075
5436455,K05164.01,FALSE POSITIVE,0.0008873160695657134
5439000,K05165.01,FALSE POSITIVE,0.0005512092029675841
5443320,K05169.01,FALSE POSITIVE,0.02681206353008747
6511182,K05288.01,CONFIRMED,0.8685325980186462
6517064,K05289.01,FALSE POSITIVE,0.00383450323715806
6517200,K05290.01,FALSE POSITIVE,0.0008680330938659608
6517255,K05291.01,FALSE POSITIVE,1.9338967831572518e-06
1164301,K04921.01,FALSE POSITIVE,0.00023732030240353197
1429589,K04923.01,FALSE POSITIVE,0.006838140543550253
1865864,K04926.01,FALSE POSITIVE,0.01195599976927042
4164511,K05046.01,FALSE POSITIVE,0.020606163889169693
4241238,K05048.01,FALSE POSITIVE,0.001020335010252893
5524229,K05174.01,FALSE POSITIVE,0.0022424764465540648
5529385,K05176.01,FALSE POSITIVE,0.0009485951159149408
6543192,K05297.01,CONFIRMED,0.8293179869651794
6594945,K05300.01,FALSE POSITIVE,0.03252150118350983
2019199,K04931.01,FALSE POSITIVE,5.56304985366296e-05
2158460,K04932.01,FALSE POSITIVE,0.0006251891027204692
4346339,K05057.01,FALSE POSITIVE,0.0010697172256186604
6634112,K05308.01,FALSE POSITIVE,0.03445050120353699
6675757,K05310.01,CONFIRMED,0.9248898029327393
2310993,K04938.01,FALSE POSITIVE,0.20952162146568298
2437653,K04940.01,FALSE POSITIVE,0.008740277029573917
2555080,K04943.01,FALSE POSITIVE,5.125833013153169e-06
4471313,K05066.01,FALSE POSITIVE,0.0010669846087694168
4478142,K05067.01,FALSE POSITIVE,0.01557556539773941
4484179,K05068.01,FALSE POSITIVE,0.001766006462275982
5650930,K05188.01,FALSE POSITIVE,0.0047581978142261505
5697395,K05192.01,FALSE POSITIVE,0.011747495271265507
6805414,K05329.01,FALSE POSITIVE,0.13790084421634674
6869373,K05331.01,CONFIRMED,0.545939564704895
6875342,K05332.01,FALSE POSITIVE,0.0759236216545105
6879183,K05333.01,CONFIRMED,0.8866512179374695
4566848,K05071.01,FALSE POSITIVE,0.06017860025167465
5734702,K05196.01,FALSE POSITIVE,0.009423194453120232
2861298,K04958.01,FALSE POSITIVE,0.00033033720683306456
4737848,K05079.01,FALSE POSITIVE,0.0035455042961984873
4750962,K05083.01,FALSE POSITIVE,0.0010503377998247743
5793275,K05202.01,FALSE POSITIVE,0.0005599654978141189
5857656,K05205.01,FALSE POSITIVE,0.018615560606122017
5859725,K05207.01,CONFIRMED,0.5618582367897034
6719052,K05320.01,FALSE POSITIVE,0.001927040982991457
6721603,K05321.01,FALSE POSITIVE,0.0033759945072233677
6756369,K05322.01,FALSE POSITIVE,0.003276218194514513
6765563,K05324.01,FALSE POSITIVE,0.0007299543358385563
6776555,K05327.01,CONFIRMED,0.8129765391349792
2992634,K04960.01,FALSE POSITIVE,0.0008700729813426733
3001955,K04961.01,FALSE POSITIVE,0.0006926822825334966
3101178,K04963.01,CONFIRMED,0.9204694032669067
3239171,K04967.01,FALSE POSITIVE,0.29530128836631775
4761427,K05085.01,FALSE POSITIVE,0.0003734106139745563
4770798,K05087.01,FALSE POSITIVE,0.00027330208104103804
4813750,K05088.01,CONFIRMED,0.6959323287010193
4833409,K05092.01,FALSE POSITIVE,0.000955503317527473
5946568,K05211.01,CONFIRMED,0.9414941072463989
5954894,K05213.01,FALSE POSITIVE,0.000965114391874522
5965629,K05216.01,FALSE POSITIVE,0.00011802910739788786
6934045,K05336.01,CONFIRMED,0.7631195783615112
6939913,K05337.01,FALSE POSITIVE,6.511584797408432e-05
7009548,K05341.01,FALSE POSITIVE,0.008878594264388084
3242039,K04969.01,FALSE POSITIVE,0.0006797026144340634
3340165,K04972.01,FALSE POSITIVE,0.4657009541988373
3355104,K04975.01,CONFIRMED,0.8949534296989441
4912650,K05098.01,CONFIRMED,0.9929139614105225
4914221,K05099.01,FALSE POSITIVE,0.0037636219058185816
5981058,K05219.01,FALSE POSITIVE,0.01731174811720848
6021840,K05222.01,FALSE POSITIVE,1.018088460114086e-05
6023571,K05223.01,FALSE POSITIVE,0.00691723870113492
6025174,K05224.01,CONFIRMED,0.86268150806427
3356156,K04976.01,FALSE POSITIVE,0.000619978120084852
